179	0.365155	0.388172	0.0230162

180	0.383671	0.365155	0.0185154

181	0.441064	0.383671	0.0573931

182	0.424676	0.441064	0.0163879

183	0.380522	0.424676	0.0441536

184	0.373505	0.380522	0.00701716

185	0.390921	0.373505	0.0174156

186	0.379865	0.390921	0.0110557

187	0.391823	0.379865	0.0119583

188	0.429095	0.391823	0.0372715

189	0.397886	0.429095	0.0312085

190	0.352714	0.397886	0.0451722

191	0.37217	0.352714	0.0194554

192	0.427809	0.37217	0.0556389

193	0.392792	0.427809	0.0350162

194	0.356314	0.392792	0.0364783

195	0.384821	0.356314	0.0285074

196	0.4114	0.384821	0.0265788

197	0.370375	0.4114	0.0410248

198	0.350071	0.370375	0.0203048

199	0.400452	0.350071	0.0503812

200	0.414343	0.400452	0.0138908

201	0.369599	0.414343	0.0447433

202	0.348714	0.369599	0.020885

203	0.38163	0.348714	0.0329161

204	0.385025	0.38163	0.00339499

205	0.359982	0.385025	0.0250435

206	0.368344	0.359982	0.00836219

207	0.399664	0.368344	0.0313202

208	0.382815	0.399664	0.0168487

209	0.350748	0.382815	0.0320673

210	0.346711	0.350748	0.00403753

211	0.368485	0.346711	0.0217746

212	0.387714	0.368485	0.0192289

213	0.391207	0.387714	0.00349283

214	0.365252	0.391207	0.0259547

215	0.334847	0.365252	0.0304048

216	0.34834	0.334847	0.0134921

217	0.394379	0.34834	0.0460399

218	0.371803	0.394379	0.0225761

219	0.336111	0.371803	0.0356919

220	0.357924	0.336111	0.0218127

221	0.407601	0.357924	0.0496767

222	0.365963	0.407601	0.0416377

223	0.313457	0.365963	0.0525063

224	0.3302	0.313457	0.0167431

225	0.435071	0.3302	0.104871

226	0.416888	0.435071	0.0181829

227	0.346173	0.416888	0.0707155

228	0.302139	0.346173	0.0440339

229	0.339722	0.302139	0.037583

230	0.414198	0.339722	0.0744763

231	0.392991	0.414198	0.0212071

232	0.347505	0.392991	0.0454854

233	0.328317	0.347505	0.0191889

234	0.340838	0.328317	0.0125216

235	0.343015	0.340838	0.00217657

236	0.343717	0.343015	0.000702721

237	0.369519	0.343717	0.0258015

238	0.380432	0.369519	0.0109132

239	0.346672	0.380432	0.03376

240	0.312357	0.346672	0.0343147

241	0.321759	0.312357	0.00940174

242	0.367098	0.321759	0.0453389

243	0.371792	0.367098	0.00469354

244	0.35124	0.371792	0.0205511

245	0.337351	0.35124	0.0138898

246	0.329451	0.337351	0.00789944

247	0.320212	0.329451	0.00923955

248	0.330616	0.320212	0.010404

249	0.361656	0.330616	0.0310406

250	0.3567	0.361656	0.00495608

251	0.325262	0.3567	0.0314387

252	0.31657	0.325262	0.00869144

253	0.348384	0.31657	0.0318143

254	0.349581	0.348384	0.00119662

255	0.315641	0.349581	0.0339406

256	0.307137	0.315641	0.00850386

257	0.357654	0.307137	0.0505171

258	0.375173	0.357654	0.0175193

259	0.330739	0.375173	0.044434

260	0.292701	0.330739	0.0380379

261	0.311591	0.292701	0.0188895

262	0.368083	0.311591	0.0564922

263	0.354376	0.368083	0.0137071

264	0.316589	0.354376	0.0377863

265	0.307198	0.316589	0.00939185

266	0.336043	0.307198	0.0288456

267	0.337499	0.336043	0.00145557

268	0.311496	0.337499	0.0260032

269	0.305448	0.311496	0.0060479

270	0.336211	0.305448	0.0307635

271	0.348597	0.336211	0.0123859

272	0.325423	0.348597	0.0231741

273	0.3037	0.325423	0.021723

274	0.305426	0.3037	0.00172616

275	0.319368	0.305426	0.0139418

276	0.326824	0.319368	0.00745651

277	0.32783	0.326824	0.00100507

278	0.318952	0.32783	0.00887731

279	0.305064	0.318952	0.0138883

280	0.307055	0.305064	0.00199106

281	0.32699	0.307055	0.0199354

282	0.320879	0.32699	0.00611133

283	0.292643	0.320879	0.0282363

284	0.289431	0.292643	0.00321175

285	0.340161	0.289431	0.0507302

286	0.359178	0.340161	0.0190169

287	0.31529	0.359178	0.0438885

288	0.271612	0.31529	0.0436772

289	0.279046	0.271612	0.00743344

290	0.348892	0.279046	0.0698457

291	0.353069	0.348892	0.00417771

292	0.311255	0.353069	0.0418147

293	0.280633	0.311255	0.030622

294	0.290946	0.280633	0.0103138

295	0.313105	0.290946	0.0221585

296	0.303949	0.313105	0.0091555

297	0.297128	0.303949	0.00682166

298	0.3152	0.297128	0.0180727

299	0.320748	0.3152	0.00554751

300	0.293642	0.320748	0.027106

301	0.273097	0.293642	0.0205446

302	0.293622	0.273097	0.0205242

303	0.327565	0.293622	0.0339434

304	0.314456	0.327565	0.0131089

305	0.287227	0.314456	0.0272291

306	0.282074	0.287227	0.00515321

307	0.29886	0.282074	0.0167866

308	0.298682	0.29886	0.000178818

309	0.287555	0.298682	0.0111266

310	0.290251	0.287555	0.00269615

311	0.300569	0.290251	0.0103179

312	0.296779	0.300569	0.00378956

313	0.290303	0.296779	0.00647656

314	0.292036	0.290303	0.00173288

315	0.284847	0.292036	0.00718887

316	0.268916	0.284847	0.0159309

317	0.27779	0.268916	0.00887407

318	0.323719	0.27779	0.0459285

319	0.32607	0.323719	0.00235148

320	0.2815	0.32607	0.0445699

321	0.245214	0.2815	0.036286

322	0.265081	0.245214	0.0198671

323	0.342659	0.265081	0.0775776

324	0.334741	0.342659	0.00791773

325	0.283259	0.334741	0.051482

326	0.244603	0.283259	0.0386564

327	0.259482	0.244603	0.0148796

328	0.325077	0.259482	0.0655945

329	0.321862	0.325077	0.00321493

330	0.280353	0.321862	0.0415093

331	0.25147	0.280353	0.0288831

332	0.267984	0.25147	0.0165148

333	0.309805	0.267984	0.0418202

334	0.30111	0.309805	0.00869492

335	0.269141	0.30111	0.0319686

336	0.254341	0.269141	0.0148004

337	0.276039	0.254341	0.021698

338	0.298706	0.276039	0.0226676

339	0.288294	0.298706	0.0104119

340	0.270096	0.288294	0.0181986

341	0.266288	0.270096	0.00380812

342	0.272873	0.266288	0.00658552

343	0.271206	0.272873	0.00166688

344	0.267684	0.271206	0.00352248

345	0.275449	0.267684	0.00776503

346	0.284756	0.275449	0.0093071

347	0.278863	0.284756	0.00589305

348	0.26641	0.278863	0.0124528

349	0.26127	0.26641	0.00514014

350	0.262114	0.26127	0.000844412

351	0.262089	0.262114	2.50159e-05

352	0.269802	0.262089	0.00771228

353	0.287474	0.269802	0.017672

354	0.287008	0.287474	0.000465244

355	0.261656	0.287008	0.025352

356	0.240033	0.261656	0.0216233

357	0.251898	0.240033	0.0118644

358	0.290183	0.251898	0.0382856

359	0.289791	0.290183	0.000392278

360	0.263039	0.289791	0.0267524

361	0.246819	0.263039	0.0162199

362	0.258804	0.246819	0.0119849

363	0.270928	0.258804	0.012124

364	0.259205	0.270928	0.0117229

365	0.250541	0.259205	0.00866312

366	0.2658	0.250541	0.0152581

367	0.280439	0.2658	0.0146392

368	0.265078	0.280439	0.0153603

369	0.243695	0.265078	0.0213838

370	0.244059	0.243695	0.000364256

371	0.265483	0.244059	0.0214242

372	0.269882	0.265483	0.00439885

373	0.258429	0.269882	0.011453

374	0.253296	0.258429	0.00513241

375	0.257365	0.253296	0.00406805

376	0.254664	0.257365	0.00270031

377	0.247719	0.254664	0.0069453

378	0.250522	0.247719	0.0028029

379	0.257348	0.250522	0.00682646

380	0.253319	0.257348	0.00402976

381	0.250274	0.253319	0.0030444

382	0.261422	0.250274	0.0111482

383	0.264729	0.261422	0.00330712

384	0.242428	0.264729	0.0223016

385	0.223003	0.242428	0.0194248

386	0.242769	0.223003	0.0197659

387	0.296014	0.242769	0.0532454

388	0.288907	0.296014	0.00710781

389	0.245528	0.288907	0.0433783

390	0.212171	0.245528	0.033357

391	0.226093	0.212171	0.0139217

392	0.294126	0.226093	0.0680328

393	0.297818	0.294126	0.00369222

394	0.256813	0.297818	0.0410047

395	0.218547	0.256813	0.0382658

396	0.21655	0.218547	0.00199716

397	0.267403	0.21655	0.0508524

398	0.289041	0.267403	0.0216386

399	0.261438	0.289041	0.0276032

400	0.228423	0.261438	0.0330148

401	0.221038	0.228423	0.00738486

402	0.250405	0.221038	0.0293666

403	0.267941	0.250405	0.0175356

404	0.251643	0.267941	0.0162975

405	0.231642	0.251643	0.0200012

406	0.230697	0.231642	0.000944608

407	0.246538	0.230697	0.015841

408	0.250942	0.246538	0.00440371

409	0.243051	0.250942	0.00789094

410	0.238918	0.243051	0.00413314

411	0.241125	0.238918	0.00220665

412	0.237978	0.241125	0.00314665

413	0.231004	0.237978	0.00697419

414	0.234268	0.231004	0.00326454

415	0.248065	0.234268	0.0137964

416	0.249997	0.248065	0.00193187

417	0.237136	0.249997	0.0128608

418	0.227658	0.237136	0.00947794

419	0.232132	0.227658	0.00447453

420	0.237188	0.232132	0.00505532

421	0.231297	0.237188	0.00589108

422	0.229809	0.231297	0.00148807

423	0.244844	0.229809	0.0150357

424	0.25405	0.244844	0.00920597

425	0.236602	0.25405	0.017448

426	0.213763	0.236602	0.0228393

427	0.213663	0.213763	0.000100068

428	0.245842	0.213663	0.0321794

429	0.259496	0.245842	0.0136538

430	0.239504	0.259496	0.0199922

431	0.217676	0.239504	0.0218275

432	0.218013	0.217676	0.000336753

433	0.237026	0.218013	0.019013

434	0.237284	0.237026	0.000258362

435	0.223006	0.237284	0.0142789

436	0.219733	0.223006	0.00327269

437	0.235986	0.219733	0.0162527

438	0.243843	0.235986	0.00785787

439	0.230037	0.243843	0.0138066

440	0.214891	0.230037	0.0151454

441	0.215668	0.214891	0.00077665

442	0.228244	0.215668	0.012576

443	0.232673	0.228244	0.00442931

444	0.229778	0.232673	0.0028953

445	0.227848	0.229778	0.00193056

446	0.224879	0.227848	0.00296822

447	0.218375	0.224879	0.00650468

448	0.216335	0.218375	0.00203998

449	0.223374	0.216335	0.00703898

450	0.226433	0.223374	0.00305912

451	0.219776	0.226433	0.00665682

452	0.218711	0.219776	0.00106452

453	0.231752	0.218711	0.0130408

454	0.234832	0.231752	0.00307932

455	0.214617	0.234832	0.0202144

456	0.196132	0.214617	0.0184855

457	0.20905	0.196132	0.0129186

458	0.253972	0.20905	0.0449216

459	0.255352	0.253972	0.00138065

460	0.221427	0.255352	0.0339256

461	0.190748	0.221427	0.0306791

462	0.193799	0.190748	0.00305076

463	0.24405	0.193799	0.0502517

464	0.260516	0.24405	0.0164662

465	0.232599	0.260516	0.0279177

466	0.199936	0.232599	0.0326628

467	0.190541	0.199936	0.00939449

468	0.218758	0.190541	0.0282169

469	0.242053	0.218758	0.0232945

470	0.229884	0.242053	0.0121684

471	0.209378	0.229884	0.0205069

472	0.202445	0.209378	0.00693231

473	0.212831	0.202445	0.0103853

474	0.220134	0.212831	0.00730339

475	0.216396	0.220134	0.00373745

476	0.212216	0.216396	0.00418032

477	0.211428	0.212216	0.000788406

478	0.209125	0.211428	0.0023024

479	0.207922	0.209125	0.00120334

480	0.215801	0.207922	0.00787918

481	0.224498	0.215801	0.00869651

482	0.21548	0.224498	0.0090174

483	0.197171	0.21548	0.0183095

484	0.192439	0.197171	0.0047316

485	0.21616	0.192439	0.0237208

486	0.236676	0.21616	0.0205162

487	0.222313	0.236676	0.0143632

488	0.197734	0.222313	0.0245792

489	0.189681	0.197734	0.00805294

490	0.210295	0.189681	0.0206146

491	0.224798	0.210295	0.0145028

492	0.210878	0.224798	0.0139197

493	0.194833	0.210878	0.0160459

494	0.199545	0.194833	0.00471263

495	0.220672	0.199545	0.0211267

496	0.218841	0.220672	0.00183054

497	0.199184	0.218841	0.0196569

498	0.188482	0.199184	0.0107024

499	0.203424	0.188482	0.0149423

500	0.222135	0.203424	0.0187109

501	0.212737	0.222135	0.00939868

502	0.194519	0.212737	0.0182179

503	0.191556	0.194519	0.00296271

504	0.210008	0.191556	0.0184522

505	0.217204	0.210008	0.00719627

506	0.201951	0.217204	0.0152535

507	0.18725	0.201951	0.0147012

508	0.19225	0.18725	0.00499993

509	0.212548	0.19225	0.0202989

510	0.216319	0.212548	0.00377051

511	0.203756	0.216319	0.0125625

512	0.192158	0.203756	0.0115984

513	0.190485	0.192158	0.00167316

514	0.194388	0.190485	0.00390342

515	0.198423	0.194388	0.00403455

516	0.204722	0.198423	0.00629952

517	0.208806	0.204722	0.00408388

518	0.20176	0.208806	0.00704584

519	0.189092	0.20176	0.0126688

520	0.184925	0.189092	0.00416699

521	0.194834	0.184925	0.00990964

522	0.202127	0.194834	0.00729233

523	0.197665	0.202127	0.00446117

524	0.194743	0.197665	0.00292215

525	0.200626	0.194743	0.00588245

526	0.200417	0.200626	0.000208221

527	0.185982	0.200417	0.014435

528	0.175451	0.185982	0.0105315

529	0.190033	0.175451	0.0145822

530	0.220449	0.190033	0.0304163

531	0.216658	0.220449	0.00379173

532	0.190035	0.216658	0.0266224

533	0.169347	0.190035	0.0206883

534	0.176732	0.169347	0.00738536

535	0.20996	0.176732	0.0332273

536	0.215956	0.20996	0.00599647

537	0.197485	0.215956	0.0184708

538	0.179515	0.197485	0.01797

539	0.177143	0.179515	0.00237199

540	0.188212	0.177143	0.0110682

541	0.195284	0.188212	0.00707219

542	0.19518	0.195284	0.000104102

543	0.192056	0.19518	0.0031234

544	0.185834	0.192056	0.00622195

545	0.179937	0.185834	0.00589699

546	0.18382	0.179937	0.0038828

547	0.197223	0.18382	0.0134032

548	0.197423	0.197223	0.000199393

549	0.180944	0.197423	0.0164789

550	0.168842	0.180944	0.0121021

551	0.181906	0.168842	0.0130645

552	0.211403	0.181906	0.0294972

553	0.207013	0.211403	0.00439053

554	0.180578	0.207013	0.0264346

555	0.161176	0.180578	0.0194019

556	0.172298	0.161176	0.011122

557	0.21103	0.172298	0.0387315

558	0.212823	0.21103	0.0017928

559	0.1875	0.212823	0.0253229

560	0.164969	0.1875	0.0225308

561	0.166699	0.164969	0.00173033

562	0.195299	0.166699	0.0285998

563	0.203083	0.195299	0.00778376

564	0.186081	0.203083	0.017002

565	0.170032	0.186081	0.0160484

566	0.172603	0.170032	0.00257035

567	0.189781	0.172603	0.0171782

568	0.191509	0.189781	0.00172774

569	0.1794	0.191509	0.0121092

570	0.171796	0.1794	0.00760399

571	0.177813	0.171796	0.00601797

572	0.185823	0.177813	0.00800996

573	0.182651	0.185823	0.00317204

574	0.176364	0.182651	0.00628756

575	0.176441	0.176364	7.74017e-05

576	0.179909	0.176441	0.00346777

577	0.178387	0.179909	0.00152184

578	0.175387	0.178387	0.00300051

579	0.177372	0.175387	0.00198581

580	0.179687	0.177372	0.00231487

581	0.175017	0.179687	0.00467064

582	0.170671	0.175017	0.00434601

583	0.177417	0.170671	0.00674641

584	0.187729	0.177417	0.0103121

585	0.180585	0.187729	0.00714392

586	0.163547	0.180585	0.0170378

587	0.158098	0.163547	0.0054495

588	0.180387	0.158098	0.0222893

589	0.204157	0.180387	0.0237698

590	0.191708	0.204157	0.0124488

591	0.164876	0.191708	0.0268321

592	0.148824	0.164876	0.0160517

593	0.163868	0.148824	0.0150432

594	0.202019	0.163868	0.0381512

595	0.203966	0.202019	0.00194677

596	0.180595	0.203966	0.0233705

597	0.157079	0.180595	0.0235159

598	0.15103	0.157079	0.00604937

599	0.169715	0.15103	0.0186848

600	0.18903	0.169715	0.019315

601	0.188375	0.18903	0.000654552

602	0.177212	0.188375	0.0111633

603	0.16554	0.177212	0.0116716

604	0.158292	0.16554	0.00724788

605	0.158964	0.158292	0.000672034

606	0.170495	0.158964	0.0115303

607	0.184137	0.170495	0.0136424

608	0.182386	0.184137	0.00175065

609	0.167928	0.182386	0.0144589

610	0.155976	0.167928	0.0119514

611	0.159372	0.155976	0.00339592

612	0.174049	0.159372	0.0146773

613	0.175461	0.174049	0.00141207

614	0.165148	0.175461	0.0103133

615	0.159724	0.165148	0.00542381

616	0.167334	0.159724	0.00761011

617	0.173772	0.167334	0.00643759

618	0.166078	0.173772	0.00769404

619	0.156733	0.166078	0.00934448

620	0.160366	0.156733	0.00363222

621	0.173584	0.160366	0.0132181

622	0.172186	0.173584	0.00139822

623	0.158998	0.172186	0.0131877

624	0.152708	0.158998	0.00628989

625	0.164962	0.152708	0.0122542

626	0.178525	0.164962	0.0135626

627	0.170172	0.178525	0.00835272

628	0.153846	0.170172	0.0163264

629	0.148505	0.153846	0.00534082

630	0.163073	0.148505	0.0145684

631	0.177084	0.163073	0.0140103

632	0.171618	0.177084	0.00546514

633	0.159008	0.171618	0.0126108

634	0.152285	0.159008	0.00672226

635	0.154625	0.152285	0.00233922

636	0.159415	0.154625	0.00479048

637	0.163631	0.159415	0.00421642

638	0.167587	0.163631	0.00395568

639	0.165467	0.167587	0.00212011

640	0.155481	0.165467	0.00998628

641	0.147645	0.155481	0.00783555

642	0.154029	0.147645	0.00638395

643	0.169986	0.154029	0.0159565

644	0.16906	0.169986	0.000925937

645	0.154474	0.16906	0.0145853

646	0.145482	0.154474	0.00899204

647	0.155531	0.145482	0.0100482

648	0.170885	0.155531	0.0153546

649	0.164008	0.170885	0.00687701

650	0.148146	0.164008	0.0158618

651	0.143645	0.148146	0.00450145

652	0.160143	0.143645	0.0164981

653	0.171698	0.160143	0.011555

654	0.16042	0.171698	0.0112784

655	0.145598	0.16042	0.0148212

656	0.145425	0.145598	0.000173387

657	0.162206	0.145425	0.0167807

658	0.165826	0.162206	0.0036201

659	0.152225	0.165826	0.013601

660	0.141564	0.152225	0.0106604

661	0.149357	0.141564	0.0077922

662	0.168472	0.149357	0.0191154

663	0.167297	0.168472	0.00117484

664	0.151278	0.167297	0.0160191

665	0.138851	0.151278	0.0124265

666	0.142486	0.138851	0.00363438

667	0.158628	0.142486	0.016142

668	0.165911	0.158628	0.00728313

669	0.160992	0.165911	0.00491854

670	0.151373	0.160992	0.00961936

671	0.142299	0.151373	0.00907381

672	0.138335	0.142299	0.00396423

673	0.14613	0.138335	0.00779479

674	0.164766	0.14613	0.0186366

675	0.170663	0.164766	0.00589714

676	0.155892	0.170663	0.0147714

677	0.136556	0.155892	0.0193358

678	0.130626	0.136556	0.00592999

679	0.151477	0.130626	0.0208504

680	0.174659	0.151477	0.023182

681	0.166188	0.174659	0.00847026

682	0.145022	0.166188	0.021166

683	0.131243	0.145022	0.0137792

684	0.138647	0.131243	0.00740345

685	0.160146	0.138647	0.0214992

686	0.162045	0.160146	0.00189917

687	0.149336	0.162045	0.0127095

688	0.138768	0.149336	0.0105675

689	0.139903	0.138768	0.00113481

690	0.148506	0.139903	0.00860294

691	0.151443	0.148506	0.00293697

692	0.148332	0.151443	0.00311076

693	0.144409	0.148332	0.00392252

694	0.141324	0.144409	0.00308521

695	0.140049	0.141324	0.00127493

696	0.144293	0.140049	0.0042438

697	0.152743	0.144293	0.00844967

698	0.152901	0.152743	0.000157749

699	0.14181	0.152901	0.0110901

700	0.131568	0.14181	0.010242

701	0.135807	0.131568	0.00423849

702	0.154475	0.135807	0.0186676

703	0.158428	0.154475	0.00395373

704	0.144761	0.158428	0.0136678

705	0.131484	0.144761	0.0132768

706	0.133046	0.131484	0.00156223

707	0.148395	0.133046	0.0153488

708	0.151112	0.148395	0.00271678

709	0.140959	0.151112	0.0101522

710	0.13431	0.140959	0.00664946

711	0.140261	0.13431	0.00595115

712	0.147447	0.140261	0.00718575

713	0.141504	0.147447	0.00594274

714	0.132831	0.141504	0.00867311

715	0.135169	0.132831	0.00233859

716	0.147643	0.135169	0.0124733

717	0.148109	0.147643	0.000466056

718	0.136421	0.148109	0.0116875

719	0.128613	0.136421	0.00780874

720	0.136202	0.128613	0.00758942

721	0.149859	0.136202	0.0136572

722	0.146899	0.149859	0.00296051

723	0.13445	0.146899	0.0124483

724	0.127364	0.13445	0.0070868

725	0.133414	0.127364	0.00605078

726	0.143883	0.133414	0.0104688

727	0.145248	0.143883	0.00136487

728	0.140342	0.145248	0.00490602

729	0.134606	0.140342	0.0057361

730	0.129575	0.134606	0.00503109

731	0.127763	0.129575	0.00181201

732	0.135025	0.127763	0.00726168

733	0.148556	0.135025	0.0135311

734	0.14895	0.148556	0.000394411

735	0.134657	0.14895	0.014293

736	0.120908	0.134657	0.0137486

737	0.123132	0.120908	0.00222308

738	0.145575	0.123132	0.0224438

739	0.15366	0.145575	0.00808489
